id,city,neighbourhood,room_type,price,latitude,longitude,description
1499933915865332545,Brussels,Bruxelles,Entire home/apt,149.0,50.85237,4.34313,"Beautiful 120 m² apartment, completely renovated and tastefully decorated, located in the trendy Dansaert/Canal neighborhood. In a prestigious building with elevator. It offers 3 bright bedrooms, a cozy living room with flat screen, high speed Wi-Fi + Netflix, separate dining room and super equipped designer kitchen. Bathroom with bathtub, walk-in shower, 2 toilets, washing machine. Balconies, elegant parquet, new furniture, optimal security."
1237613511695572839,Brussels,Evere,Entire home/apt,125.0,50.873338906053654,4.400519847529485,"Brand new and spacious apartment. (1st floor) Located close to NATO, public transport and less than 10km from Zaventem airport. Access to closed car parking. (no extra charge)"
38847619,Brussels,Ixelles,Private room,44.0,50.82872,4.37017,"The apartment is colorful, clean and very cozy. There are many plants and decorations. It is a unique, very welcoming and pleasant place to live. Queer friendly & cheerful vibes to the front!"
807382216601554762,Brussels,Etterbeek,Private room,95.0,50.83552,4.39665,"This accommodation, located in the European Quarter, is perfect for visiting Brussels. The bedroom is on the 1st floor and the bathroom is shared with other guests. You will have access to the ground floor with kitchen, dining and garden."
29815667,Brussels,Bruxelles,Entire home/apt,97.0,50.8499,4.34044,"Brand new stylish modern studio with terrace, within walking distance of the fair, Grote Markt, and trendy Dansaert neighborhood. The neighborhood where everything comes together in the city: theaters, concert hall, cinemas, hip shops , museums, cafes and world-famous restaurants The ideal base for a city trip or work stay. The building is located in a peaceful street, with private courtyard. Only 10 min from South / Central Station. Super fast Fiber Internet"
1238553727616028407,Brussels,Woluwe-Saint-Lambert,Entire home/apt,168.0,50.8437637,4.406075200000001,"You’ve found the perfect place to stay! Our first apartment was so well-received that we now offer a similar perfect place with two bedrooms. Located in a beautiful area you’ll love, it’s well-connected with numerous buses and trams, making it easy to explore Brussels, including the stunning European Quarter. After a long day, imagine returning to a beautifully decorated space designed for comfort. We look forward to welcoming you to your new favorite spot in Brussels!"
825916587003054208,Brussels,Saint-Gilles,Entire home/apt,105.0,50.8343474,4.354968599999999,"A Studio of 40 square.meters The Studio is fully renovated and it is located in the heart of Brussels in the prestigious Avenue Louise Quarter. It is composed of a Salon with living room in a unique very luminous space and a small kitchenette. There is a bathroom, with toilet and a shower cabin. There is also one more room, with a king bed and a closet. At the living room area there is a magnificent sofa in which one more person can sleep."
1375207464136742204,Brussels,Ixelles,Entire home/apt,142.0,50.82441,4.37001,"✔ Cleaned & Sanitized ✔ 110m² of Elegance and Modernity ✔ Just for you ✔ Workspace ✔ Quiet raised terrace ✔ Private parking (1 space) Featuring ✔ Autonomous Arrival & Departure ✔ Wi-Fi + 45' Smart TV ✔ Large, bright living space ✔ Fully equipped kitchen + Welcome pack ✔ 2 Bathrooms | 1 bathtub, 2 showers + 1 separate toilet ✔ 2 bedrooms | 1 Queen-size bed + 1 Single bed for 3 guests ✔ Washing machine + dryer ✔ Guest guide ✔ All amenities nearby : Flagey (5min. walk) ; Châtelain (10min. walk)..."
6839388,Brussels,Woluwe-Saint-Lambert,Entire home/apt,110.0,50.842948704204254,4.40130663928166,"100 m2 apartment located near the beautiful Cinquantenaire parc and the European neighborhood. Very bright and not overlooked, it consists of two bedrooms, a bathroom, a guest toilet and a beautiful living room opening onto a semi-open kitchen with its small breakfast area. Ultra fast fiber internet for the remote workers and family friendly with the necessary baby equipment upon request."
1171741245860898687,Brussels,Saint-Josse-ten-Noode,Private room,30.0,50.85009,4.37299,"Welcome to your new home in Brussels! Nestled in a newly renovated residence in 2024, this inviting abode offers the perfect blend of comfort and convenience. Just a 10-minute stroll from Schuman station and the EU Commission, or a quick 5-minute walk to Madou metro station, you'll enjoy easy access to all that Brussels has to offer.ep it simple at this peaceful and centrally-located place."
1187696700043401094,Brussels,Koekelberg,Private room,62.0,50.86210317925177,4.330938223649338,"Cozy and spacious apartment near downtown Brussels. The Simonis metro stop is just a 1-minute walk away and offers many connection options. The apartment features a large sunny living room and dining room. The kitchen has a refrigerator, freezer, oven and gas fire. Through the hall, you reach the bedroom and the shared bathroom. You will share the apartment with me and my friend. There is a terrace, which, however, is only accessible through our private space."
940585482231072657,Brussels,Bruxelles,Entire home/apt,66.0,50.8297507,4.363614099999999,"Simplify your life at this cozy home in the trendy Châtelain area. Convenience stores, bus/tram, just a few meters from Avenue Louise, ideal starting point for visiting Brussels. It consists of: lobby, living room with 160 cm bed, workspace, living room, library, Netflix Smart Tv, equipped kitchen ( vitro, oven, microwave, kettle.) dining area and small balcony overlooking gardens. Bathroom with Bath / Shower, Washer, Bath towel."
926812766571228768,Brussels,Forest,Private room,93.0,50.80877470000001,4.3177182,"Beautiful fully furnished room with private bathrooms in a house 🏠 that lacks nothing: fully equipped kitchen, bbq, cinema room, laundry room with 2 washing machines and 2 dryers, large terrace, etc. Located in a quiet area of Forest, wooded with all amenities nearby ( snacks, restaurant, tram, bus, train station, park, cafe, etc . ) All is provided for a perfect stay!"
952091231582121082,Brussels,Jette,Private room,56.0,50.871637956390614,4.333623928831159,Take a break and relax in this peaceful oasis in a quiet area near the city center. Convenience store and public transport.
1224638879870361190,Brussels,Bruxelles,Entire home/apt,103.0,50.84668,4.34093,"Bright 80m2 loft ideally located in the heart of Brussels (Dansaert district). Excellent location, quiet and close to shops, bars, restaurants, ...and tourist attractions: Grand Place, Galerie de la Reine, Quartier Sainte Catherine, Le Sablon, the Royal Museum, etc. The apartment includes a bedroom area and a sofa bed in the living room. It will be the ideal starting point to discover the city and you will feel at home there after a day of sightseeing or working."
1211535006311523685,Brussels,Saint-Gilles,Private room,56.0,50.82395741915072,4.353981769671851,"Just 11 minutes from Gare du Midi, ideally located for visiting the city centre or for a place to stay close to a railway station. The house has everything you need: a fully equipped and furnished kitchen, a comfortable living room. In the basement, you'll find the fitness room and cinema, as well as the laundry room, which is free to use (no products provided). The bedroom and shower room (with toilet) are private. The rest of the house is shared between Airbnb guests."
1450608028229356405,Brussels,Bruxelles,Entire home/apt,177.0,50.846919208759694,4.373837284018155,"This refined studio offers a comfortable and stylish base for discovering Brussels. The classic European-style ceiling moulding brings a sense of sophistication to the space. Inside, you will find a cosy bed, a comfortable seating area, and a welcoming kitchenette ideal for enjoying your morning coffee. It is a charming option for a memorable stay in the heart of the Belgian capital."
32975867,Brussels,Bruxelles,Entire home/apt,82.0,50.84659,4.34824,"It's no longer a sofa bed, but a double bed. Welcome to my studio in the heart of Brussels. Enjoy a private terrace and all the comforts necessary for a pleasant stay: Nespresso coffee machine, microwave, fridge, washing machine and dryer. The walls are decorated with award-winning photos of artists for a warm atmosphere. The studio is close to the historic center, shops and train stations for an easy discovery of the city."
6083583,Brussels,Bruxelles,Entire home/apt,135.0,50.84273,4.34367,"Spacious and sunny apartment with high ceilings in the center of Brussels, walking distance to Grand Place and Bruxelles Midi train station."
18502751,Brussels,Ixelles,Entire home/apt,114.0,50.82909,4.36939,"Beautiful cozy apartment with lots of light near one of the most popular and green areas in Brussels. One bedroom, living-room, kitchen fully equipped, bathroom and laundry room. Close to the shops and with easy access to public transport. Bio market at Flagey every Saturday and Sunday!"
1310878333608734081,Brussels,Evere,Entire home/apt,146.0,50.8817235,4.406022699999999,"Discover the comfortable and stylish 74 m² apartment, accommodating up to 4 guests, perfect for families and groups. - Two cozy bedrooms featuring double beds. - Exclusive amenities include a dishwasher and washing machine. - Private terrace to enjoy outdoor living."
1357182728804002399,Brussels,Berchem-Sainte-Agathe,Entire home/apt,70.0,50.86626,4.30246,"Welcome to Goffin Lodge Located in the heart of Brussels, Goffin Lodge offers a perfect blend of urban excitement and relaxation. Steps away from tram and bus stops, you can easily explore attractions like the Basilique Cathedral, Atomium Grand Place and the Botanical Garden of Meise. Enjoy the style and a cozy atmosphere, perfect for unwinding after a day of discovery. Whether for a romantic getaway or a cultural adventure Goffin Lodge is your serene retreat in the vibrant city of Brussels."
7378867,Brussels,Molenbeek-Saint-Jean,Private room,51.0,50.85847,4.34525,"I rent a nice room in my two bedroom apartment. When I am not there I rent the whole apartment, when I m there I rent one room. Since May 2024 my cat came back to live with me after 8 years living with my friend. She stays in the living room. When you stay with me, please make sure to close the door of the living room so she won't go to the bedrooms."
35242084,Brussels,Woluwe-Saint-Pierre,Entire home/apt,95.0,50.836,4.42966,"Lets discover a charming apartement composed as follows: bedroom, shower room with toilet, equipped kitchen open to the living room and dining room overlooking the garden. Close to shops, restaurants and ""parc de la Woluwe""."
41867752,Brussels,Ixelles,Private room,41.0,50.8185,4.3888,"Possibility to rent parking subject to available space (please contact me before booking to check availability and block it if necessary). Dreaming of having your private room that opens onto a private terrace where you can take a few steps and lie down? A quiet place in a student area with a multitude of shops, restaurants, bars and public transport? You got it, you'll be with us."
686262051637294837,Brussels,Bruxelles,Entire home/apt,115.0,50.85385,4.35167,"Welcome to our inviting haven in the heart of the city! Nestled in a central location, our cozy retreat is designed to make you feel right at home. Immerse yourself in comfort and cleanliness, with a touch of warmth that sets our space apart."
45364148,Brussels,Ixelles,Private room,30.0,50.8209,4.3816,"Nice room with double bed on the mezzanine in a typical Brussels house and completely renovated recently. The bedroom is on the third floor with a desk, wardrobe and library. Unobstructed view with sunset in the evening. The kitchen is equipped with a dishwasher, microwave, induction stove, etc. The house is located between Place Flagey and the Ixelles Cemetery, close to ULB and VUB."
20233819,Brussels,Etterbeek,Private room,52.0,50.83347,4.3907,"Enjoy a sunny private room in an easily reachable neighbourhood (Etterbeek), in direct link with the city centre, close to Flagey and the EU institutions. The kitchenette, the shower room and the separate WC are shared with the other Airbnber occupying the other room on the same level of the house. Common sense implies you have a good feeling towards dogs, and don’t suffer from allergies to their hair. The protective Maggie (May) and the little clown (Sir) Duke will be happy to meet you!"
990450212599978969,Brussels,Uccle,Entire home/apt,115.0,50.81209,4.36015,★★AMENITY HIGHLIGHTS★★ ➵ Rooftop at the top of the trees with Stunning Cityview ➵ Terrace 270° ➵ 90 sq. meters ➵ Baby bed
1009795063456800136,Brussels,Schaerbeek,Entire home/apt,66.0,50.87029440107851,4.387068811994765,"Welcome to our comfortable, bright and elegant studio! The studio is close to the European Community and NATO and has easy access to Brussels National Airport (Zaventem). Supermarkets, restaurants, shops and nightclubs are all within walking distance. It's also close to public transport (tram, bus and train), giving you quick access to the city centre and its many monuments and museums (Grand Place, Royal Palace, Magritte Museum, etc.)."
1373458322815642534,Brussels,Schaerbeek,Private room,94.0,50.87466570405069,4.384670835702597,"Private room in an elegant mansion Stay in a beautiful mansion and enjoy a comfortable private room with king-size bed, desk and internet connection. You will have access to the common areas: living room, dining room, equipped kitchen, green garden, as well as shared bathrooms and toilets. Ideal for guests looking for an elegant and friendly setting, combining charm and practicality."
1436120948965386431,Brussels,Ixelles,Entire home/apt,163.0,50.82215,4.38891,"Bright and elegant apartment in Ixelles, ideal for medium-term stays. With its two spacious bedrooms, fully equipped kitchen, private terrace, and rare garden in the city, it offers a comfortable and peaceful living environment. Perfect for professionals, families, or expats in transition, it is just a stone's throw from transportation, shops, and the Flagey district. Fully equipped and tastefully decorated, it combines charm, comfort, and serenity."
1201233101183348558,Brussels,Anderlecht,Entire home/apt,77.0,50.84015,4.32936,"Enjoy a stylish experience in a classic Belgian house in a central location, close to the city center and the railway station. Here it is high under the roof, large windows and original details, which provides a warm and welcoming atmosphere. Not far away, you'll find charming cobblestone streets full of shops and cafes, as well as some of the city's best restaurants and cultural attractions. This is a nice home for those who want a stylish and authentic experience in Brussels. Short term and long term stay possible."
1516083321192473351,Brussels,Schaerbeek,Entire home/apt,102.0,50.86639757909211,4.361858926713467,"Nord Center 1G is a bright apartment located in Schaerbeek, 150 m from Gare du Nord and a short walk from Tour & Taxis. Modern and warm, it sleeps up to 6 people with 1 bedroom, a living room with TV and 2 sofa beds, a fully-equipped kitchen and a functional bathroom. Nearby: Royal Galleries, Mont des Arts and Manneken Pis. Vibrant neighborhood with restaurants, shopping, and supermarkets."
792693105039886871,Brussels,Bruxelles,Entire home/apt,189.0,50.84772,4.35429,"Very nice 3-bedroom apartment located on the 4th floor of a completely renovated building in the center of Brussels, with a breathtaking view of the Théâtre de la Monnaie. A stone's throw from the Grand Place and the Galerie de la Reine, the district will seduce you with its many shops, restaurants, bars, museums and other tourist attractions."
918585521066580162,Brussels,Bruxelles,Entire home/apt,459.0,50.84544149999999,4.37901597301634,"Welcome to our splendid 6-bedroom Mansion, adjacent to all European Union Institutions and 15 min away from Grand Place (direct metro). Newly renovated, it blends traditional charm with modern amenities. Its location makes it ideal for professionals or those visiting the city who want luxurious comfort in close range of Grand Place. With ample living spaces, a peaceful garden to socialize, a gym, and a fun kids' room, it's also very family-friendly."
1023780172322286281,Brussels,Ixelles,Entire home/apt,86.0,50.83057916833639,4.363237413832241,"Beautiful 1 bedroom apartment perfectly equipped and comfortable The apartment decorated and furnished with great taste, has all the comforts you need to feel at home or in a hotel. It is conveniently located between Flagey Square, Fernand Cocq Square and Avenue Louise. Located in a convenient and lively area (a stone's throw from the European district) close to public transport (15 min from the center) this is the perfect place to explore Brussels!"
1053652620591426071,Brussels,Bruxelles,Private room,97.0,50.85396118873457,4.345326952205052,"Enjoy a large bright attic room with upstairs terrace of a Brussels duplex, located close to the most beautiful areas of Brussels. The apartment is 10 minutes walk from the very visited site of ""la Grand-Place"". Other transportation also serves the house. Many shops are located nearby. You have a private terrace adjoining your room. The common areas (living room/kitchen/bathroom/terrace) are to be shared with other guests."
25348077,Brussels,Auderghem,Private room,38.0,50.8209,4.4112,"10 m² room in bright, quiet and secure apartment (70 m²). Fully equipped. Small corner of the countryside in the city. Quiet and green neighborhood. Restaurants, small and large shops, bike rental, metro less than 300 m away. Parks, forests and trails for walks or running, nearby. 20 minutes from the city center by public transport."
4826880,Brussels,Schaerbeek,Entire home/apt,62.0,50.84974,4.40016,"Spacious apartment located in a nice and safe residential area very close to the european institutions and with very easy access to airport (20 minutes by bus) and city center (20 minutes by metro). Just step in and enjoy, all amenities inside."
945426060049782055,Brussels,Woluwe-Saint-Lambert,Entire home/apt,71.0,50.84128,4.40563,"Beautiful fully-equipped studio in the heart of the beautiful neighborhoods of Brussels. 2 minutes from a shopping street, 5 minutes from the metro (Mérode) and close to many shops, restaurants and bars. Located on the 3rd floor (no elevator), it has a new kitchen, double bed, sofa bed, TV, desk, bathroom with walk-in shower, bathtub, toilet. Bed linen and cleaning on departure included in the price! SELF-CHECK-IN and check-out."
964591511540050400,Brussels,Bruxelles,Entire home/apt,92.0,50.856563952013275,4.353943145751428,"Enjoy the classic and cozy atmosphere of this one bedroom apartment strategically located in the heart of Brussels center. Beautifully decorated with rustic elements composing a classical atmosphere. Suitable for up to 4 people, the apartment is located in a traditional building 5 min walking from the metro stop Yser. One bedroom, one bathroom, a fully equipped kitchen and a living room with a comfortable sofa-bed. The building is within walking distance of restaurants, stores, bars and clubs."
16937610,Brussels,Bruxelles,Entire home/apt,86.0,50.83603,4.37526,"Our appartment is near the the EU institutions, Gare de Luxembourg, and Place Jourdan. Very easy access by public transport. It is big, bright and tidy. We offer all you need to make the most of your time in Brussels, either for work or leisure: free Wifi, comfortable queen size bed and a double size sleeping sofa. Fully equiped kitchen and bathroom. Possibility of cleaning and ironing Excellent relation quality price. Independent travelers, couples or families are welcomed."
1000892838983356867,Brussels,Molenbeek-Saint-Jean,Private room,44.0,50.84943549791432,4.303067361586347,"Relax and Rest alone or with your partner in our super room (10 msquare) here in the hearth of Brussels. Close to bus and Metro. Easy access to the center. Shared bathroom. One bus connection to Atomium and Arena ING to assist to concerts. 2 mins walk from ""Prince de Liege Restaurant"", one of the best restaurant in belgium. Come and Enjoy Belgium."
1421975208553134353,Brussels,Molenbeek-Saint-Jean,Entire home/apt,113.0,50.860876754347686,4.342916082173196,"Spacious and comfortable apartment perfect in the centre of Brussels. From here you can easily reach the main tourist attractions, such as the large market and various museums. Easy travel to other Belgian cities thanks to large train stations that are close by: Brussels Central, - South and North. Ideal apartment for luxurious comfort and quick access for the city and for all the country."
1099198356737310667,Brussels,Saint-Gilles,Entire home/apt,157.0,50.82129,4.35171,"Welcome to our lovely apartment! With 2 bedrooms, a modern kitchen, and a bright living room leading to a lovely terrace, it's the perfect blend of old-world charm and contemporary style. Ideal for city trips or medium-term stays, it's fully equipped for your comfort. Explore the nearby attractions and the most incredible food places, or simply relax in this stylish retreat."
1252972676881872800,Brussels,Ixelles,Private room,65.0,50.8323926,4.369986300000001,"Pleasant bright studio with its own shower and kitchen, in a family house, the toilets are on the common area landings, accommodation offers easy access to popular restaurants and shops in the heart of Ixelles, laundry on the corner, studio 2 steps from Fernand Coq square, bars, restaurants, Flagey, Boniface square, popular restaurants, bus 71, 54 3 min away, Porte de Namur metro, also close to the European Parliament, the ULB (71), 15 min walk to Grand Place or bus 71, warm neighborhood, gb, Carrefour."
1483358824156062784,Brussels,Uccle,Entire home/apt,135.0,50.80118,4.35742,"Very nice family house from 1940, located in Uccle. Very popular neighborhood in the capital . The house is 500 meters from the Bois de la Cambre and the forest of Soigne, ideal for long walks or bikes, perpendicular to Avenue de Fré, a known street and well served by shops and restaurants 1 night SHOP open from 12 p.m. to 3 a.m. at the bottom of the street of your loved ones in this family accommodation."
38788473,Brussels,Saint-Gilles,Entire home/apt,94.0,50.83168,4.34723,"Do you fancy a few days in Brussels, this flat is just for you. On the 4th floor of a 6th floor building with a lift, the apartment is located in a very lively area of Saint-Gilles. You have a great view of the Porte de Hal, one of the historic city gates. Next to Marolles area, Rue de Blaes, rue Haute, 5 min walk from Avenue Louise with its luxurious shops! It is 10 walk from Midi Railway station (Eurostar, Thalys, Trains). I speak English, French, Russian, Armenian, some Spanish. Welcome!"
577979252713040972,Brussels,Uccle,Entire home/apt,77.0,50.810772,4.357787,"Beautiful furnished and spacious 50 m² studio on the 2nd floor of a very quiet building with elevator. It is located in a central but quiet area of Brussels. Close to shops and public transport: 50 meters from the tram/bus and 5-min walk to supermarkets. There is a laundromat 700 m from the apartment. In 10 minutes, you can also access the largest park in Brussels, Bois de la Cambre, for a nice walk or a little jog."
15473538,Brussels,Etterbeek,Entire home/apt,51.0,50.830706685924454,4.3917220707456615,"Dear guests, Welcome to our bright, furnished apartment on the ground floor of our beautiful family home. Unit with private access, the apartment consists of one bedroom, a big living/dining room, a fitted kitchen and a bathroom with shower. Perfectly located in Etterbeek, you are just a stone throw away from different shops, supermarkets, parks, banks as well as the European Institutions. Different public transport lines just in front of our house connect you with all parts of Brussels."
550648604146824615,Brussels,Bruxelles,Entire home/apt,181.0,50.82908,4.36161,"Cosy 1 bedroom apartment next to Av. Louise & le Chatelain. Restaurants, bars, shops are just next door. Plenty of Buses & trams around. Avenue Louise 2', Place Flagey is 5', the old city centre 15', Bois de la cambre 15'. You will find everything you are looking for within a walking distance. I live in the apartment except when I'm away & I put in on Airbnb, hence it's fully equipped. There is one bedroom with a kingsize bed. The sofa can be turned into a bed in the living room."
836294730258230515,Brussels,Bruxelles,Entire home/apt,118.0,50.87865267803516,4.344269818368199,"Welcome to our charming two-bedroom flat on the 3rd floor in the heart of Brussels! our spacious apartment is the perfect home away from home for your visit to this vibrant city. Our flat is ideally located just 100 meters from the public transports, making it easy to explore the city. You'll find yourself within walking distance of many attractions, including the iconic Atomium and the national football stadium. The city center, with its historic landmarks like the Grand Place and Manneken Pis"
1206368478505561630,Brussels,Ixelles,Private room,59.0,50.82769,4.37515,Enjoy a stylish and central accommodation. close to European institutions. All public transportation. And close to tourist spots. Great
755641058165498616,Brussels,Ixelles,Entire home/apt,70.0,50.82313,4.35877,"Discover this superb triplex apartment located in the Châtelain district, known for its restaurants, bars and art galleries Spacious and bright, with a high ceiling, combining vintage and contemporary. It includes a large desk ideal for remote work, a dressing room, and a luxurious bathroom with bubble bath and separate shower. The super equipped kitchen has a dining area and terrace. Enjoy fiber internet and a large smart TV. @greg_nvs"
1029466053791772856,Brussels,Woluwe-Saint-Lambert,Entire home/apt,77.0,50.84737679778426,4.408344808610991,"Are you dreaming of visiting Brussels and want quiet nights? This small studio, close to transport and shops, offers the best of both worlds. With a super equipped kitchen, a pleasant bathroom and a private entrance hall, you will find all the comforts you need."
9180603,Brussels,Saint-Gilles,Entire home/apt,76.0,50.82505,4.35677,"- MINIMUM RENTAL: 3 MONTHS Elegant 50m² apartment - with private bedroom, an additional high-quality sofa bed, one bathroom with Italian shower - opens on to a charming living/dining area with fully-equipped kitchen. The apartment can host up to 4 guests."
678036261562387540,Brussels,Bruxelles,Entire home/apt,50.0,50.84611,4.38755,"The place is conveniently located in the so-called ""European area"" (300m from Schuman square). It can host up to 2 persons. The place is rented for a minimum of 2 weeks. However, my preference goes to a monthly rent, hence a substantial monthly discount."
768768630325890190,Brussels,Saint-Gilles,Entire home/apt,153.0,50.83671,4.3388,"This is a wonderful Loft located in Saint Gilles. For all those who like to have space in their flat, this loft will fit you perfectly! All in wood, fully equipped kitchen, very large living space, very large shared terrace with barbecue, chairs, tables, everything to have a great time! Completely furnished, this loft will offer a comfortable life for those who will live there. Perfectly thought for a young couple or a single person. the city is accessible in 10 min by tram or bike"
23048830,Brussels,Bruxelles,Entire home/apt,85.0,50.84958,4.38587,"Your very own apartment in a beautiful 1905 building, entirely renovated in 2016. At a 10 min. bike/subway ride from Grand Place, BrabaCasa is the perfect place for combining business and tourism. The 60 sq. m. apartment occupies the top floor and provides complete privacy, comfort and independence; the staircase being the only space shared with the hosts (including 3 friendly felines). Car parking easily found. French, English, Spanish, Italian and Scandinavian spoken by hosts and cats :-)"
2971539,Brussels,Ixelles,Private room,68.0,50.82006,4.35621,"Home away from home! Small carriage house in private home all to your own. Includes private bathroom and kitchenette downstairs, and bedroom/sitting room upstairs. Centrally located in trendy neighborhood; many bars and restaurants within walking distance. Public transport access."
1037022213897478496,Brussels,Uccle,Entire home/apt,135.0,50.7943518,4.3538375,"Beautiful 120 m2 apartment. Very quiet, in a residential area 30 minutes from the center by tram. Free parking in front of the house. Furniture: mixing modern and vintage design. Close to green spaces, many restaurants, bars, local shops. Complement equipped. For rent with my two adorable, very autonomous cats."
1423788043001488895,Brussels,Etterbeek,Entire home/apt,95.0,50.83173274402548,4.386123231289462,"2-room apartment located on the 2nd floor, in the heart of Brussels near Place Flaget and its trendy bars and restaurants. One bedroom with 2 bunk beds so 4 single beds."
782288916555292761,Brussels,Ixelles,Entire home/apt,47.0,50.8335647,4.3745078,"This flat is ideally located to make the most of your stay in Brussels. Located on the 1st floor, it is composed of a mezzanine bedroom, a living room, an shower area, a toilet and a kitchen. The kitchen and toilet areas are located outside the studio and are private."
36639488,Brussels,Ixelles,Entire home/apt,84.0,50.83636,4.35913,"My space is close to the Louisalaan, the beating heart of Brussels, in a quiet, low-noise street. The bright and spacious studio is suitable for a maximum of 2 people. It is the ideal base for couples for a romantic evening or a tourist getaway. For business travelers, all means are available (WiFi, USB charger, large table) for working on the apartment. The apartment is a 5-minute walk from the metro."
49789117,Brussels,Saint-Gilles,Entire home/apt,69.0,50.83114,4.34678,Charming apartment in Brussels great neighborhood. Close to city center and 5min away rom Midi Station.
1458844194390303483,Brussels,Bruxelles,Private room,71.0,50.84177,4.35474,"Discover our bright bedroom in the heart of Sablon, with a large comfortable bed, a modern bathroom and an equipped kitchen. Enjoy elegant and refined decor, ideal for a romantic or professional stay. A stone's throw from the best cafes, antique shops and chocolate shops in Brussels, this refined cocoon immerses you in the soul of the capital. Wi-Fi, TV and all the comforts for a memorable stay in the center of Brussels."
922596171069581642,Brussels,Saint-Gilles,Private room,48.0,50.8320809,4.3433829,"The apartment is centrally located in Brussels in a beautiful and old Art Nouveau neighborhood, 1 min from Halleport. From leafy parks to buzzing city squares lined with beloved by locals Saint-Gilles iconic sidewalk cafés, this neighborhood is a wonderful starting point for a trip. The apartment sits nested away in a lively street, located in the back with a view to the garden. It is part of a gallery space and a beautiful old storefront window, making this a unique experience and stay."
54194159,Brussels,Uccle,Private room,119.0,50.80741,4.34803,Beautiful furnished room in a fully equipped penthouse located in a chic area in Uccle .
6797111,Brussels,Saint-Josse-ten-Noode,Entire home/apt,69.0,50.85672,4.37228,"Bright & cosy quality apartment located just off Botanique & Madou metro stations, near center, the EU district and direct bus from/to airport). Comfy bedding, tv/wifi, linen, towels &toiletries. Quiet, family oriented neighbourhood. 1st floor of a typical Brussels house (no lift!! ) IMPORTANT: tourist tax of 4.5 euro per appart per day to pay at check in. For check in after 10pm an extra 15euro charge is applicable. Possibility to have a cot bed for babies (10 euro per night)"
1047270,Brussels,Bruxelles,Entire home/apt,89.0,50.82544,4.3656,"The flat is located in the posh neighborhood of ""Place du Chatelain"", The Square in where a late Italian market invited you to enjoy drinks and some wonderful food while shopping for fresh local and organic products. It is the trendy “place to be” for all the Eurocrates and Expats for afterwork gathering every Wednesday. Stroll character-filled back streets filled with Art Nouveau mansions, parks and some of the best restaurant & shopping districts, while Brussels attractions like chocolate shop-laden Sablón and the famous Grand Place are a short tram ride away. 2 grocers within 2 blocks + traiteurs and multiple restaurants. a key location with transport lines literally at your door. and if you visit by car, you can easily park for free in the super safe area of Avenue Louise for all the duration of you stay! I'm reachable by phone or (SENSITIVE CONTENTS HIDDEN) to respond to any of your questions or needs. +(PHONE NUMBER HIDDEN) This eye-c"
1206417951344415163,Brussels,Uccle,Entire home/apt,108.0,50.80721844423634,4.33713113625286,✔ Cleaned & Sanitized ✔ Triplex of 120m² - Just for you ✔ 20min by car from the Center of Brussels ✔ 30min by car from the European neighborhood Featuring ✔ Autonomous Arrival & Departure ✔ Wifi + 45' Smart TV ✔ Zen & Bright Living Room ✔ Dedicated Workspace ✔ Fully equipped open kitchen + Welcome pack ✔ Bathroom with walk-in shower ✔ Washing machine + Clothes drying rack + Iron ✔ 2 Bedrooms | 2 Double Beds for 4 Guests ✔ Electronic Guest Guide ✔ All amenities nearby: Transport; Supermarkets...
1149261748226835404,Brussels,Etterbeek,Entire home/apt,98.0,50.83159868286592,4.382873279387899,"Charming duplex appartement in heritage building 1908 close to European parlement 🇪🇺. Fully renovated, 60 m2 Cleaning service on demand. Fully equipped kitchen Upper Bedroom 1: double bed 160x200 Bottom Bedroom 2: double bed 160x200 Bathroom connected to upper bedroom 3rd floor, no elevator. ⚠️Steep staircase in the duplex (not recommended for children, elderly and people with mobility issues) Calm neighbourhood, we only accept people that commit to be discreet and respectful of neighbours"
36340097,Brussels,Bruxelles,Entire home/apt,68.0,50.84194,4.35108,"Small pleasant building on Rue Haute, not far from Louise, superb apartment completely renovated, furnished and equipped. Bright living room, super-equipped American kitchen, 1 spacious bedroom, shower room. Total surface area 62 m2, internet,TV. Rue Haute is very lively, full of nice little restaurants and cafes, art galleries and antique shops, supermarket and markets nearby. I would like to rent in one block from February 15 to March 30 or April 4, 2022. Exceptional price of 1200€ all inclusive.Call"
45258529,Brussels,Ixelles,Entire home/apt,95.0,50.80844,4.3958,"Very quiet residential area, close to the ULB of Brussels. Easy to park. A few minutes from a bus station."
1142838620189021403,Brussels,Uccle,Entire home/apt,96.0,50.81655,4.36729,"Charming duplex very well located in Brussels, at the foot of the Bois de la Cambre and easily accessible by transport. Free parking! 10% of the income is allocated to the rental of furniture"
1434710119941767801,Brussels,Ixelles,Entire home/apt,104.0,50.81976167789158,4.363536595490433,"Bright apartment on the 4th floor – Comfort & charm at height! Welcome to this charming apartment located on the 4th floor of a quiet and secure building (no elevator, so be sporty). Enjoy a bright home, ideal for relaxing after a busy day. Come and enjoy a peaceful stay in the heart of Brussels!"
1144189351697855077,Brussels,Uccle,Entire home/apt,146.0,50.81499207716777,4.338331313807114,"Spacious duplex in Forest-Uccle, renovated this year. Bright, comfortable, close to transportation & amenities. Authentic stay in Brussels!"
